customer_id,customer_name,business_segment,invoice_number,invoice_date,invoice_amount,credit_limit,credit_used,due_date,payment_date,amount_paid,payment_status
CUST175316,Mcconnell Systems,Mid,FDX2025388454,2025-12-07,5138,227693,13017,2025-12-27,2025-12-22,5138,Paid
CUST893929,Catch Supply,Mid,FDX2025270835,2025-12-06,12713,170158,61298,2025-12-26,,,Unpaid
CUST343837,Protect Manufacturing,Mid,FDX2025865405,2025-12-02,51005,178180,51005,2025-12-22,,,Unpaid
CUST699929,Easy Wholesale,Mid,FDX2025227352,2025-12-04,16412,84657,35338,2025-12-24,,,Unpaid
CUST925260,"Garrison, Wholesale",Mid,FDX2025780462,2025-12-03,28846,108046,68786,2025-12-23,2025-12-23,28846,Paid
CUST464359,List Medical,Large,FDX2025105098,2025-12-01,32286,688900,77687,2025-12-31,,,Unpaid
CUST489483,Landryfurt Group,Mid,FDX2025418004,2025-12-02,29861,171580,71087,2025-12-22,2025-12-17,29861,Paid
CUST533563,Diaz-Howard,Small,FDX2025192672,2025-12-12,1610,27277,8642,2025-12-27,2025-12-27,1610,Paid
CUST470916,Rest Industries,Small,FDX2025486990,2025-12-03,3465,16183,4673,2025-12-18,2025-12-18,3465,Paid
CUST931962,Wife Solutions,Mid,FDX2025878420,2025-12-05,16531,62237,44502,2025-12-25,2025-12-24,16531,Paid
CUST588956,Diaz-Wiggins Distribution,Mid,FDX2025842970,2025-12-03,35088,115676,35088,2025-12-23,2025-12-23,35088,Paid
CUST618793,Fritz-Hanna,Mid,FDX2025441532,2025-12-10,18748,58545,18748,2025-12-30,,,Unpaid
CUST476129,Jakechester Technologies,Small,FDX2025934159,2025-12-06,6684,18161,10406,2025-12-21,,,Unpaid
CUST442825,California Distribution,Mid,FDX2025350392,2025-12-03,10634,58388,24064,2025-12-23,,,Unpaid
CUST330781,"Riggs, Franklin and Bishop",Mid,FDX2025554569,2025-12-11,19254,191034,19254,2025-12-31,2025-12-30,19254,Paid
CUST400598,Banks-Gray,Small,FDX2025517047,2025-12-05,8276,22427,8276,2025-12-20,2025-12-15,8276,Paid
CUST713300,Born Company,Small,FDX2025570293,2025-12-06,1446,9317,1446,2025-12-21,2025-12-14,1446,Paid
CUST396575,Ellison Wholesale,Small,FDX2025823236,2025-12-14,11130,36024,11130,2025-12-29,2025-12-24,11130,Paid
CUST553219,Laugh Group,Small,FDX2025562512,2025-12-07,12261,30852,24031,2025-12-22,,,Unpaid
CUST638084,Patriciaburgh Corporation,Mid,FDX2025109019,2025-12-07,13116,64876,13116,2025-12-27,,,Unpaid
CUST505648,Thomasview Systems,Small,FDX2025765442,2025-12-15,2064,7728,4867,2025-12-30,,,Unpaid
CUST695852,Real Manufacturing,Mid,FDX2025697648,2025-12-04,44228,139752,44228,2025-12-24,2025-12-17,44228,Paid
CUST316555,Shaffer-Adams,Small,FDX2025712007,2025-12-16,1136,9996,1136,2025-12-31,2025-12-30,1136,Paid
CUST405875,Keller Group,Mid,FDX2025156570,2025-12-08,66242,224356,129527,2025-12-28,2025-12-28,66242,Paid
CUST743784,Poole Healthcare,Small,FDX2025602831,2025-12-09,5228,13560,5596,2025-12-24,2025-12-24,5228,Paid
CUST302610,"Li, Curry and Nelson",Mid,FDX2025660208,2025-12-05,19036,107505,31469,2025-12-25,2025-12-25,19036,Paid
CUST612094,Success Trading,Small,FDX2025558476,2025-12-04,3046,24515,9909,2025-12-19,,,Unpaid
CUST812048,Hines-Brown,Small,FDX2025291854,2025-12-16,6232,15768,13326,2025-12-31,2025-12-28,6232,Paid
CUST858070,Holloway Ltd,Large,FDX2025856365,2025-12-01,68071,569983,181221,2025-12-31,2025-12-26,68071,Paid
CUST466993,Boyd Medical,Small,FDX2025358291,2025-12-16,11022,41252,11022,2025-12-31,2025-12-24,11022,Paid
CUST167739,Set Enterprises,Mid,FDX2025530313,2025-12-09,43329,188023,118393,2025-12-29,2025-12-28,43329,Paid
CUST205041,Dennis Group,Small,FDX2025468374,2025-12-08,542,9953,4366,2025-12-23,2025-12-20,542,Paid
CUST904934,Kaiser Trading,Mid,FDX2025376487,2025-12-10,30937,173495,30937,2025-12-30,,,Unpaid
CUST553084,Need Pharmaceuticals,Large,FDX2025662346,2025-12-01,64497,338058,185587,2025-12-31,2025-12-30,64497,Paid
CUST904740,Rodgers-Roberts,Mid,FDX2025603843,2025-12-03,6067,58666,21044,2025-12-23,,,Unpaid
CUST499918,One Corporation,Mid,FDX2025881113,2025-12-01,17952,53645,39084,2025-12-21,,,Unpaid
CUST625583,Mikaylashire Logistics,Large,FDX2025375310,2025-12-01,53970,471767,221385,2025-12-31,,,Unpaid
CUST742039,"Foley, Logistics",Mid,FDX2025392003,2025-12-09,18989,179470,66027,2025-12-29,2025-12-26,18989,Paid
CUST662273,"Mccoy, Enterprises",Small,FDX2025927623,2025-12-15,6237,42272,20792,2025-12-30,2025-12-27,6237,Paid
CUST143839,Simmons-Waters Supply,Small,FDX2025387470,2025-12-14,3088,14019,6272,2025-12-29,2025-12-24,3088,Paid
CUST956855,Melendez Group,Mid,FDX2025303204,2025-12-08,40812,166311,40812,2025-12-28,2025-12-28,40812,Paid
CUST948514,Dawson-Schultz,Small,FDX2025151697,2025-12-16,2121,8493,4110,2025-12-31,2025-12-30,2121,Paid
CUST931429,Fastenal Company,Mid,FDX2025155679,2025-12-08,12331,211292,88483,2025-12-28,2025-12-23,12331,Paid
CUST502897,Oil Trading,Small,FDX2025128557,2025-12-06,15406,48550,36141,2025-12-21,,,Unpaid
CUST212527,Day Ltd,Small,FDX2025640110,2025-12-03,4115,13448,4115,2025-12-18,2025-12-15,4115,Paid
CUST714357,Jacksonton Partners,Mid,FDX2025292506,2025-12-05,11076,93517,11076,2025-12-25,2025-12-25,11076,Paid
CUST810053,Harrington Wholesale,Large,FDX2025935110,2025-12-01,38873,361435,38873,2025-12-31,2025-12-28,38873,Paid
CUST415487,Spencer Supply,Mega,FDX2025457801,2025-12-01,119242,1310382,119242,2025-12-31,2025-12-26,119242,Paid
CUST774437,Mcguire Corporation,Small,FDX2025375457,2025-12-12,5633,35609,5633,2025-12-27,,,Unpaid
CUST900008,Ramirez Electronics,Small,FDX2025343425,2025-12-01,10540,47581,10540,2025-12-16,2025-12-15,10540,Paid
CUST303511,Gonzales-Bartlett,Mid,FDX2025636023,2025-12-02,42749,243853,42749,2025-12-22,2025-12-17,42749,Paid
CUST994684,Rachelburgh Medical,Large,FDX2025385393,2025-12-01,70660,443731,269607,2025-12-31,,,Unpaid
CUST922774,Moore Equipment,Small,FDX2025627962,2025-12-02,5135,36737,5489,2025-12-17,,,Unpaid
CUST948143,Kelly and Sons,Small,FDX2025727941,2025-12-07,4611,11727,5054,2025-12-22,2025-12-22,4611,Paid
CUST265871,"Shaw, Wholesale",Small,FDX2025166126,2025-12-10,4419,22949,4419,2025-12-25,2025-12-25,4419,Paid
CUST945067,Patterson Companies,Small,FDX2025863218,2025-12-10,13968,49391,13968,2025-12-25,2025-12-22,13968,Paid
CUST103037,Hood-Mathews Group,Large,FDX2025545865,2025-12-01,54268,257751,166282,2025-12-31,2025-12-28,54268,Paid
CUST269750,Fitzgerald International,Small,FDX2025799362,2025-12-10,8247,21257,13475,2025-12-25,,,Unpaid
CUST409415,Bell Logistics,Large,FDX2025108254,2025-12-01,72844,487791,166633,2025-12-31,2025-12-26,72844,Paid
CUST114357,Else Distribution,Small,FDX2025330364,2025-12-02,7997,22685,7997,2025-12-17,2025-12-12,7997,Paid
CUST624116,"Lambert, Kirby and Williams",Small,FDX2025998808,2025-12-05,2149,6870,3272,2025-12-20,,,Unpaid
CUST566527,"Wallace, Ward and Montes",Mid,FDX2025812334,2025-12-08,48788,211569,48788,2025-12-28,,,Unpaid
CUST459411,"Brooks, Electronics",Small,FDX2025430151,2025-12-03,12877,37652,31650,2025-12-18,,,Unpaid
CUST238104,Carpenter and Sons,Small,FDX2025377947,2025-12-15,10864,38016,14210,2025-12-30,,,Unpaid
CUST814083,"Salinas, Bradshaw and Jarvis",Small,FDX2025870984,2025-12-02,11525,29286,11884,2025-12-17,,,Unpaid
CUST508818,"Gallagher, Smith and Dawson",Small,FDX2025888558,2025-12-11,2366,7008,4395,2025-12-26,,,Unpaid
CUST520319,Lindsey-Mcconnell,Mid,FDX2025996874,2025-12-07,8807,240408,46551,2025-12-27,,,Unpaid
CUST130391,Executive Group,Small,FDX2025552372,2025-12-08,11044,41639,18296,2025-12-23,,,Unpaid
CUST313696,Difficult Equipment,Small,FDX2025506138,2025-12-12,4425,32042,4425,2025-12-27,2025-12-20,4425,Paid
CUST102226,Larson PLC,Small,FDX2025317345,2025-12-11,564,30356,5452,2025-12-26,,,Unpaid
CUST421206,HD Supply Holdings,Small,FDX2025661812,2025-12-05,4120,29244,14587,2025-12-20,2025-12-17,4120,Paid
CUST769315,Henry Schein Inc,Mid,FDX2025760565,2025-12-07,25851,211251,83405,2025-12-27,2025-12-27,25851,Paid
CUST149092,Christinebury Enterprises,Small,FDX2025607141,2025-12-02,9080,37398,9080,2025-12-17,,,Unpaid
CUST337464,Lamb-Salazar,Mega,FDX2025919387,2025-12-01,457491,1967525,1089118,2025-12-31,2025-12-28,457491,Paid
CUST636987,Standard Solutions,Small,FDX2025411004,2025-12-12,8225,31688,8225,2025-12-27,,,Unpaid
CUST274275,Collins Logistics,Small,FDX2025853260,2025-12-16,10037,40910,23855,2025-12-31,,,Unpaid
CUST983769,Glenn Solutions,Large,FDX2025749091,2025-12-01,62835,583034,343106,2025-12-31,2025-12-24,62835,Paid
CUST730577,Tree Company,Small,FDX2025639607,2025-12-03,1068,22530,1556,2025-12-18,2025-12-13,1068,Paid
CUST660776,Kitchen Automotive,Large,FDX2025504812,2025-12-01,173797,635411,173797,2025-12-31,2025-12-26,173797,Paid
CUST156826,Roberts Trading,Mega,FDX2025849948,2025-12-01,104551,1832367,104551,2025-12-31,,,Unpaid
CUST770767,Jenniferport Industries,Mid,FDX2025226294,2025-12-11,17366,115437,57851,2025-12-31,2025-12-24,17366,Paid
CUST794269,Cooper-Torres Healthcare,Small,FDX2025291842,2025-12-09,4389,36042,4389,2025-12-24,2025-12-21,4389,Paid
CUST407698,Bennett Company,Mid,FDX2025614113,2025-12-05,16995,221695,16995,2025-12-25,2025-12-20,16995,Paid
CUST219143,Matter Pharmaceuticals,Small,FDX2025315971,2025-12-05,10987,33924,11302,2025-12-20,2025-12-19,10987,Paid
CUST528229,Blake Logistics,Small,FDX2025909758,2025-12-06,904,37034,4334,2025-12-21,,,Unpaid
CUST743384,Fear Medical,Mid,FDX2025605234,2025-12-11,38554,182925,84956,2025-12-31,2025-12-28,38554,Paid
CUST635824,Louisiana Corporation,Small,FDX2025116452,2025-12-08,9760,41161,13292,2025-12-23,2025-12-23,9760,Paid
CUST179621,Course Holdings,Small,FDX2025623769,2025-12-13,10700,29454,13966,2025-12-28,,,Unpaid
CUST456760,Chapmanside Corporation,Mid,FDX2025672290,2025-12-06,68431,206861,124474,2025-12-26,,,Unpaid
CUST662736,Hawaii Manufacturing,Large,FDX2025812986,2025-12-01,11656,463608,11656,2025-12-31,2025-12-28,11656,Paid
CUST642976,"Hudson, Solutions",Large,FDX2025765844,2025-12-01,182841,642615,313313,2025-12-31,2025-12-30,182841,Paid
CUST728358,"Mora, King and Richardson",Large,FDX2025182226,2025-12-01,171303,582268,171303,2025-12-31,,,Unpaid
CUST854944,Montgomery Corporation,Large,FDX2025418259,2025-12-01,122927,533958,345427,2025-12-31,2025-12-31,122927,Paid
CUST916919,Thomasmouth Services,Small,FDX2025238202,2025-12-08,7778,27747,11947,2025-12-23,2025-12-20,7778,Paid
CUST951639,Bruce Services,Small,FDX2025262005,2025-12-12,6947,25613,16363,2025-12-27,,,Unpaid
CUST460593,WW Grainger Inc,Small,FDX2025684393,2025-12-01,13519,37651,28280,2025-12-16,,,Unpaid
CUST962518,Single Enterprises,Small,FDX2025175020,2025-12-06,542,33461,6344,2025-12-21,2025-12-16,542,Paid
CUST111262,Williams-Foster,Small,FDX2025120249,2025-12-12,4396,11447,9365,2025-12-27,2025-12-20,4396,Paid
CUST376790,Third Electronics,Large,FDX2025456366,2025-12-01,119712,705469,119712,2025-12-31,2025-12-31,119712,Paid
CUST314372,Morning Systems,Small,FDX2025334432,2025-12-13,565,26119,13056,2025-12-28,2025-12-25,565,Paid
CUST164619,Weight Partners,Mid,FDX2025501896,2025-12-02,46443,164216,46443,2025-12-22,,,Unpaid
CUST836984,"Carlson, Solutions",Mid,FDX2025805856,2025-12-07,29986,236696,29986,2025-12-27,,,Unpaid
CUST335619,Alaska Solutions,Small,FDX2025941002,2025-12-09,687,9777,3730,2025-12-24,,,Unpaid
CUST379545,Duncan International,Small,FDX2025508141,2025-12-07,923,8084,923,2025-12-22,2025-12-22,923,Paid
CUST566653,Tran Company,Small,FDX2025494077,2025-12-04,10543,29942,24962,2025-12-19,2025-12-18,10543,Paid
CUST754119,"Ward, International",Mega,FDX2025764179,2025-12-01,206792,1355997,455673,2025-12-31,2025-12-30,206792,Paid
CUST823097,Education Enterprises,Small,FDX2025162271,2025-12-14,8668,42303,21318,2025-12-29,,,Unpaid
CUST839534,White Supply,Mid,FDX2025262484,2025-12-04,5908,157327,30287,2025-12-24,,,Unpaid
CUST292668,"Murray, Owens and Olsen",Large,FDX2025619968,2025-12-01,49213,431574,192920,2025-12-31,2025-12-28,49213,Paid
CUST807416,Lewis Logistics,Large,FDX2025752159,2025-12-01,126896,597757,126896,2025-12-31,,,Unpaid
CUST834723,Cox-Munoz,Small,FDX2025426007,2025-12-14,1898,37276,8866,2025-12-29,2025-12-29,1898,Paid
CUST861775,Johnson-Shelton Wholesale,Small,FDX2025357254,2025-12-01,17528,44444,20028,2025-12-16,2025-12-11,17528,Paid
CUST773365,Several International,Mid,FDX2025220470,2025-12-06,3756,214657,29685,2025-12-26,2025-12-23,3756,Paid
CUST161005,Hansen Corporation,Large,FDX2025559621,2025-12-01,26409,379420,26409,2025-12-31,2025-12-30,26409,Paid
CUST874484,Christophermouth Industries,Large,FDX2025454629,2025-12-01,44500,335986,44500,2025-12-31,2025-12-24,44500,Paid
CUST867329,Bowman-Preston Automotive,Mega,FDX2025135596,2025-12-01,208481,1879441,208481,2025-12-31,2025-12-30,208481,Paid
CUST225817,Mckinney-Barry,Mid,FDX2025173213,2025-12-09,31847,194494,99941,2025-12-29,2025-12-26,31847,Paid
CUST331879,Burns-Moore Manufacturing,Large,FDX2025204753,2025-12-01,33492,634428,33492,2025-12-31,2025-12-28,33492,Paid
CUST263136,Washington Company,Large,FDX2025179664,2025-12-01,134646,585356,317741,2025-12-31,2025-12-26,134646,Paid
CUST980785,Lucas Holdings,Mid,FDX2025537874,2025-12-11,20288,95269,20288,2025-12-31,2025-12-31,20288,Paid
CUST623226,Oregon Equipment,Mid,FDX2025862881,2025-12-11,33232,184666,33232,2025-12-31,,,Unpaid
CUST431499,Nielsen Ltd,Small,FDX2025299672,2025-12-10,2485,29329,2485,2025-12-25,,,Unpaid
CUST232603,Marks PLC,Mid,FDX2025778828,2025-12-11,22053,155154,22053,2025-12-31,,,Unpaid
CUST197677,Andrewland Trading,Small,FDX2025185402,2025-12-10,5783,15594,11176,2025-12-25,,,Unpaid
CUST934628,Institution Company,Small,FDX2025459413,2025-12-16,1075,44902,1075,2025-12-31,,,Unpaid
CUST838781,Four Group,Small,FDX2025789210,2025-12-12,1740,22783,1740,2025-12-27,,,Unpaid
CUST258565,Recent Distribution,Small,FDX2025253635,2025-12-01,12229,38422,29612,2025-12-16,2025-12-16,12229,Paid
CUST687183,White-Griffith,Mid,FDX2025995029,2025-12-04,58721,208497,133673,2025-12-24,2025-12-24,58721,Paid
CUST304761,Watkins-Schultz Automotive,Small,FDX2025171175,2025-12-15,1007,43529,1007,2025-12-30,,,Unpaid
CUST372849,Share Healthcare,Large,FDX2025230464,2025-12-01,59785,685144,160103,2025-12-31,2025-12-30,59785,Paid
CUST441209,Francis Services,Small,FDX2025576461,2025-12-11,5988,28278,13731,2025-12-26,2025-12-25,5988,Paid
CUST562517,Jones Pharmaceuticals,Mid,FDX2025157394,2025-12-03,16182,156593,16182,2025-12-23,,,Unpaid
CUST139572,Schroeder Materials,Small,FDX2025417797,2025-12-09,1874,23587,7117,2025-12-24,2025-12-24,1874,Paid
CUST535197,Sosashire Holdings,Small,FDX2025165058,2025-12-02,4887,14578,4887,2025-12-17,,,Unpaid
CUST184461,Decker Medical,Mega,FDX2025870919,2025-12-01,94226,2538344,94226,2025-12-31,,,Unpaid
CUST171484,Cruz-Jackson,Small,FDX2025931730,2025-12-11,3558,10925,3558,2025-12-26,,,Unpaid
CUST130099,Modern Supply,Small,FDX2025192383,2025-12-12,6120,23549,14405,2025-12-27,2025-12-26,6120,Paid
CUST554308,Agency Medical,Large,FDX2025146865,2025-12-01,27508,353079,27508,2025-12-31,2025-12-26,27508,Paid
CUST232018,Whether Company,Mid,FDX2025757825,2025-12-07,35409,185266,84180,2025-12-27,,,Unpaid
CUST598702,Night Manufacturing,Small,FDX2025581213,2025-12-13,3023,7854,3454,2025-12-28,,,Unpaid
CUST691523,Police Electronics,Large,FDX2025665665,2025-12-01,60095,455333,127688,2025-12-31,,,Unpaid
CUST281140,Mendezton Manufacturing,Mid,FDX2025399286,2025-12-07,58218,183202,119196,2025-12-27,2025-12-22,58218,Paid
CUST460772,Gilmore Supply,Mid,FDX2025619358,2025-12-07,29250,114898,78174,2025-12-27,2025-12-26,29250,Paid
CUST402124,Ryanfort Electronics,Large,FDX2025844520,2025-12-01,138273,483718,208142,2025-12-31,,,Unpaid
CUST945879,Nicholasmouth Partners,Large,FDX2025122896,2025-12-01,53174,435023,118445,2025-12-31,2025-12-24,53174,Paid
CUST393954,Benson Systems,Small,FDX2025921005,2025-12-01,3020,9976,3020,2025-12-16,2025-12-09,3020,Paid
CUST448086,Davis-Hooper,Small,FDX2025889731,2025-12-09,8749,42726,26841,2025-12-24,2025-12-19,8749,Paid
CUST340124,Smithmouth Manufacturing,Large,FDX2025913529,2025-12-01,143523,560074,377505,2025-12-31,2025-12-26,143523,Paid
CUST894239,Harris-Williams Holdings,Small,FDX2025797592,2025-12-16,2791,40799,2791,2025-12-31,,,Unpaid
CUST344702,Mooreton Distribution,Large,FDX2025962057,2025-12-01,61348,621603,300186,2025-12-31,2025-12-24,61348,Paid
CUST197419,Lead Group,Small,FDX2025296606,2025-12-05,7621,25828,12554,2025-12-20,2025-12-13,7621,Paid
CUST776840,"Conway, Nguyen and White",Mid,FDX2025950714,2025-12-09,59161,241374,143261,2025-12-29,,,Unpaid
CUST978966,"Lopez, Nelson and Wallace",Large,FDX2025816676,2025-12-01,48304,460364,227727,2025-12-31,2025-12-24,48304,Paid
CUST368939,"Rogers, Automotive",Small,FDX2025761522,2025-12-10,1010,24205,1010,2025-12-25,2025-12-20,1010,Paid
CUST719605,Fletcher and Sons,Small,FDX2025799802,2025-12-10,16216,41648,16216,2025-12-25,2025-12-20,16216,Paid
CUST837633,"Taylor, Automotive",Small,FDX2025656459,2025-12-03,17089,46294,17089,2025-12-18,,,Unpaid
CUST322314,Role Medical,Small,FDX2025611474,2025-12-01,2626,22189,8952,2025-12-16,2025-12-09,2626,Paid
CUST222835,Official Medical,Small,FDX2025191210,2025-12-02,2668,16100,9900,2025-12-17,,,Unpaid
CUST264190,Why Industries,Small,FDX2025808906,2025-12-04,6311,49167,17235,2025-12-19,2025-12-19,6311,Paid
CUST591579,"Dunn, Medical",Small,FDX2025221336,2025-12-09,2199,34496,15044,2025-12-24,2025-12-19,2199,Paid
CUST647996,Williams Pharmaceuticals,Small,FDX2025247336,2025-12-03,8857,41022,20725,2025-12-18,2025-12-15,8857,Paid
CUST629447,Bryan Inc,Mid,FDX2025343608,2025-12-09,38662,221283,69395,2025-12-29,,,Unpaid
CUST747870,"Gutierrez, Mccarthy and Rivera",Mid,FDX2025545198,2025-12-08,16922,76445,29291,2025-12-28,2025-12-21,16922,Paid
CUST761331,Rhodes Materials,Mid,FDX2025779396,2025-12-08,38529,166793,38529,2025-12-28,,,Unpaid
CUST346363,Big Supply,Small,FDX2025443413,2025-12-14,4282,25024,4282,2025-12-29,2025-12-24,4282,Paid
CUST653028,Various Company,Small,FDX2025649431,2025-12-16,2609,16984,8064,2025-12-31,2025-12-24,2609,Paid
CUST541640,Amount Electronics,Mid,FDX2025295181,2025-12-11,20287,111224,56089,2025-12-31,,,Unpaid
CUST385161,Hatfield LLC,Small,FDX2025847479,2025-12-03,5466,20005,5466,2025-12-18,,,Unpaid
CUST772357,"Campos, Technologies",Mid,FDX2025317019,2025-12-07,14170,107434,50619,2025-12-27,2025-12-27,14170,Paid
CUST661145,Bowers-Hoover,Small,FDX2025370389,2025-12-05,755,7196,755,2025-12-20,2025-12-15,755,Paid
CUST169919,Pattern Pharmaceuticals,Mid,FDX2025744064,2025-12-05,20401,121259,52261,2025-12-25,,,Unpaid
CUST265008,Jackson-Collins,Mid,FDX2025547527,2025-12-07,38267,196960,64028,2025-12-27,,,Unpaid
CUST784822,Through Trading,Large,FDX2025321088,2025-12-01,33776,528280,141971,2025-12-31,2025-12-28,33776,Paid
CUST720037,"Werner, Clark and Marsh",Large,FDX2025373023,2025-12-01,107488,386700,218553,2025-12-31,,,Unpaid
CUST618538,Reyes-Savage,Small,FDX2025313032,2025-12-03,18068,48708,32816,2025-12-18,,,Unpaid
CUST514334,Khan Automotive,Mid,FDX2025403615,2025-12-04,62940,181389,62940,2025-12-24,2025-12-24,62940,Paid
CUST580739,Community Solutions,Small,FDX2025293370,2025-12-04,3859,40285,3859,2025-12-19,,,Unpaid
CUST131377,"Strong, Systems",Small,FDX2025386402,2025-12-06,10831,31652,10831,2025-12-21,2025-12-21,10831,Paid
CUST295330,Finally Equipment,Mid,FDX2025509102,2025-12-09,42580,175261,92609,2025-12-29,2025-12-22,42580,Paid
CUST550517,Bellbury Partners,Small,FDX2025740650,2025-12-09,1762,10224,1762,2025-12-24,2025-12-19,1762,Paid
CUST894019,Fosterborough Company,Small,FDX2025451445,2025-12-01,5636,16310,5636,2025-12-16,2025-12-11,5636,Paid
CUST250684,Hallmouth Industries,Mid,FDX2025411758,2025-12-11,43121,151679,43121,2025-12-31,2025-12-31,43121,Paid
CUST330941,Pearson LLC,Large,FDX2025467355,2025-12-01,37431,319557,90069,2025-12-31,2025-12-30,37431,Paid
CUST260753,Hughes-Thomas Industries,Small,FDX2025565286,2025-12-05,4700,39530,14860,2025-12-20,,,Unpaid
CUST126469,Richardson Wholesale,Mega,FDX2025314190,2025-12-01,105692,1366947,644483,2025-12-31,,,Unpaid
CUST184666,Rodriguez Electronics,Small,FDX2025725006,2025-12-07,8973,40180,8973,2025-12-22,2025-12-19,8973,Paid
CUST827186,Sysco Corporation,Small,FDX2025607235,2025-12-01,12907,41199,31266,2025-12-16,2025-12-13,12907,Paid
CUST373965,Reevesborough Materials,Small,FDX2025167397,2025-12-01,3376,18589,3376,2025-12-16,,,Unpaid
CUST384289,Potter Electronics,Mid,FDX2025243228,2025-12-08,34113,100062,34113,2025-12-28,2025-12-21,34113,Paid
CUST519234,Wyoming Partners,Small,FDX2025110232,2025-12-08,8544,46556,8544,2025-12-23,,,Unpaid
CUST215475,"Logan, Murray and Fisher",Mid,FDX2025842333,2025-12-04,47796,162510,89614,2025-12-24,2025-12-17,47796,Paid
CUST630772,Johnfort Trading,Small,FDX2025417360,2025-12-07,3426,14646,10052,2025-12-22,2025-12-22,3426,Paid
CUST709221,Ballard-Grant,Small,FDX2025808450,2025-12-09,12368,33087,21508,2025-12-24,,,Unpaid
CUST508008,Flores Inc,Mid,FDX2025304979,2025-12-09,16040,69491,20712,2025-12-29,,,Unpaid
CUST163812,Nguyen Equipment,Large,FDX2025593319,2025-12-01,46033,487457,50072,2025-12-31,2025-12-26,46033,Paid
CUST247216,Ryder System Inc,Large,FDX2025787542,2025-12-01,54078,475701,96953,2025-12-31,,,Unpaid
CUST719271,Ponce Corporation,Large,FDX2025314198,2025-12-01,76287,634237,259979,2025-12-31,,,Unpaid
CUST458496,Woods Group,Mid,FDX2025381568,2025-12-08,2316,62030,2316,2025-12-28,2025-12-21,2316,Paid
CUST221961,Among Wholesale,Large,FDX2025225863,2025-12-01,115556,552522,115556,2025-12-31,2025-12-30,115556,Paid
CUST519784,Jeffersonshire Company,Mega,FDX2025309998,2025-12-01,161118,2919660,1113876,2025-12-31,2025-12-24,161118,Paid
CUST819274,Possible Healthcare,Small,FDX2025717279,2025-12-06,4272,22064,13870,2025-12-21,2025-12-20,4272,Paid
CUST792492,Schwartz Ltd,Small,FDX2025102126,2025-12-10,5479,40843,19612,2025-12-25,,,Unpaid
CUST521872,Lane Group,Small,FDX2025423313,2025-12-11,7121,41037,14452,2025-12-26,2025-12-23,7121,Paid
CUST361302,Most Manufacturing,Small,FDX2025828740,2025-12-02,12127,48066,12127,2025-12-17,2025-12-14,12127,Paid
CUST341033,James Healthcare,Large,FDX2025493990,2025-12-01,133030,569471,332893,2025-12-31,,,Unpaid
CUST931123,"Juarez, Gallegos and Villanueva",Small,FDX2025854379,2025-12-03,3849,14952,3849,2025-12-18,2025-12-11,3849,Paid
CUST304358,Booker Partners,Small,FDX2025807660,2025-12-16,2678,49798,2678,2025-12-31,2025-12-28,2678,Paid
CUST461853,Lauratown Corporation,Large,FDX2025297927,2025-12-01,45243,305607,147708,2025-12-31,2025-12-30,45243,Paid
CUST778584,Heath-Carr Distribution,Small,FDX2025683499,2025-12-16,3120,17855,4866,2025-12-31,,,Unpaid
CUST762378,Brother Medical,Small,FDX2025781162,2025-12-07,4798,31120,15723,2025-12-22,2025-12-15,4798,Paid
CUST796127,Here Equipment,Mega,FDX2025552724,2025-12-01,436660,2260614,1018341,2025-12-31,2025-12-28,436660,Paid
CUST952068,"Bryant, Olson and Williams",Mid,FDX2025581401,2025-12-01,24496,90869,24496,2025-12-21,2025-12-14,24496,Paid
CUST702003,Mckee International,Mid,FDX2025210304,2025-12-02,58536,167348,122290,2025-12-22,2025-12-19,58536,Paid
CUST517539,Near Enterprises,Small,FDX2025276245,2025-12-16,4346,33978,9721,2025-12-31,2025-12-28,4346,Paid
CUST349959,Holden-Ali,Small,FDX2025841455,2025-12-06,4805,20393,8520,2025-12-21,,,Unpaid
CUST800086,Vang-Johnson,Small,FDX2025105471,2025-12-16,9294,27610,9294,2025-12-31,2025-12-31,9294,Paid
CUST433166,Delaware Distribution,Small,FDX2025492857,2025-12-09,10628,28343,22016,2025-12-24,,,Unpaid
CUST697106,Baker-Williams Supply,Large,FDX2025187461,2025-12-01,90549,365515,143755,2025-12-31,2025-12-26,90549,Paid
CUST388689,Fosterfort Manufacturing,Small,FDX2025936845,2025-12-03,3010,14766,6834,2025-12-18,2025-12-11,3010,Paid
CUST129469,Williams-Thomas Partners,Mid,FDX2025937469,2025-12-10,2282,245398,58651,2025-12-30,2025-12-30,2282,Paid
CUST586045,Hobbs Pharmaceuticals,Mid,FDX2025149379,2025-12-11,42988,166956,71399,2025-12-31,,,Unpaid
CUST625769,Howell-Tapia Logistics,Mega,FDX2025145086,2025-12-01,150332,2761535,150332,2025-12-31,2025-12-24,150332,Paid
CUST746874,Andrews International,Mega,FDX2025565139,2025-12-01,268629,2199518,401625,2025-12-31,2025-12-30,268629,Paid
CUST373971,Wagner Industries,Small,FDX2025480212,2025-12-01,7760,31458,15308,2025-12-16,,,Unpaid
CUST443389,Donovan Services,Large,FDX2025122807,2025-12-01,27864,668996,27864,2025-12-31,2025-12-26,27864,Paid
CUST118854,Computer Logistics,Mid,FDX2025209057,2025-12-06,78049,232396,171219,2025-12-26,2025-12-21,78049,Paid
